Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
GRCh38_ENSG00000145833,GRCh38_DDX46,33,-0.2133,23,-0.7905,40,0.12330,53,0.66615,42,0.19198,35,-0.1284
GRCh38_ENSG00000181904,GRCh38_C5orf24,20,-0.4458,14,-1.1112,47,0.88651,43,0.84677,22,-0.3230,24,-0.2962
GRCh38_ENSG00000113621,GRCh38_TXNDC15,69,1.26801,18,-0.9607,65,1.16780,29,-0.1848,31,-0.0823,21,-0.7771
GRCh38_ENSG00000069011,GRCh38_PITX1,58,-1.3545,198,0.66531,91,-0.6612,154,0.18274,75,-0.9662,155,0.22636
GRCh38_ENSG00000113648,GRCh38_H2AFY,76,-1.2216,175,0.08303,212,0.37737,175,0.07305,166,-0.0190,174,0.08141
GRCh38_ENSG00000145824,GRCh38_CXCL14,132,-1.8696,294,-0.7229,421,-0.0980,571,0.45127,15,-4.9974,727,1.14564
GRCh38_ENSG00000120708,GRCh38_TGFBI,286,-0.1438,152,-1.2119,636,1.19733,207,-0.7086,729,1.44979,253,-0.4198
GRCh38_ENSG00000113658,GRCh38_SMAD5,15,-0.7155,15,-0.8445,35,0.60225,33,0.56205,34,0.52782,21,-0.2685
GRCh38_ENSG00000177733,GRCh38_HNRNPA0,83,0.02084,56,-0.6401,117,0.58276,69,-0.3039,135,0.82489,78,-0.1051
GRCh38_ENSG00000112983,GRCh38_BRD8,35,0.52439,24,-0.1371,22,-0.2125,21,-0.3381,35,0.49964,24,-0.0791
GRCh38_ENSG00000094880,GRCh38_CDC23,18,0.17106,10,-0.6749,9,-0.8957,17,0.14844,27,0.89371,16,0.06119
GRCh38_ENSG00000120709,GRCh38_FAM53C,26,0.20231,25,0.17524,23,0.03336,26,0.27599,20,-0.1667,18,-0.4250
GRCh38_ENSG00000120733,GRCh38_KDM3B,20,-0.0440,10,-1.1989,25,0.35392,22,0.12593,28,0.54520,22,0.17659
GRCh38_ENSG00000120738,GRCh38_EGR1,60,-0.4939,85,0.04593,107,0.41502,60,-0.5476,67,-0.3372,101,0.42853
GRCh38_ENSG00000120705,GRCh38_ETF1,81,-0.5216,95,-0.3056,89,-0.3730,129,0.25170,128,0.19859,127,0.25542
GRCh38_ENSG00000113013,GRCh38_HSPA9,71,-0.6126,62,-0.9075,88,-0.2853,82,-0.4209,225,1.29336,126,0.39048
GRCh38_ENSG00000044115,GRCh38_CTNNA1,178,-0.4757,213,-0.2136,284,0.26926,196,-0.3583,271,0.19142,284,0.35956
GRCh38_ENSG00000120725,GRCh38_SIL1,54,0.64068,30,-0.3312,57,0.71714,32,-0.2209,45,0.33011,28,-0.4968
GRCh38_ENSG00000120727,GRCh38_PAIP2,48,-0.0056,44,-0.1648,46,-0.0731,43,-0.1936,42,-0.1969,57,0.35920
GRCh38_ENSG00000170476,GRCh38_MZB1,514,3.12899,89,-0.2823,59,-0.8727,106,0.03166,19,-2.5537,19,-2.8185
GRCh38_ENSG00000184584,GRCh38_TMEM173,47,0.49175,24,-0.6397,91,1.66101,15,-1.3796,36,0.05739,32,-0.1740
GRCh38_ENSG00000131508,GRCh38_UBE2D2,74,-0.3642,68,-0.5603,106,0.20260,79,-0.2902,126,0.48151,112,0.38090
GRCh38_ENSG00000171604,GRCh38_CXXC5,63,0.66201,42,-0.0023,74,0.94835,39,-0.1169,36,-0.2272,28,-0.7762
GRCh38_ENSG00000185129,GRCh38_PURA,10,-1.3916,17,-0.7547,48,1.02766,43,0.95539,17,-0.6803,22,-0.3296
GRCh38_ENSG00000120306,GRCh38_CYSTM1,33,0.08171,15,-1.2692,42,0.45834,31,-0.0192,37,0.26019,37,0.34864
GRCh38_ENSG00000113068,GRCh38_PFDN1,47,-0.3455,45,-0.4785,69,0.26939,58,-0.0164,92,0.73061,58,-0.0309
GRCh38_ENSG00000113070,GRCh38_HBEGF,21,-1.2272,56,0.28224,62,0.42075,50,0.08320,66,0.52674,39,-0.4036
GRCh38_ENSG00000131503,GRCh38_ANKHD1,24,-1.0347,40,-0.3191,81,0.86471,55,0.23790,51,0.08517,45,-0.1386
GRCh38_ENSG00000213523,GRCh38_SRA1,70,0.35707,45,-0.3803,72,0.39213,39,-0.6465,97,0.90228,52,-0.1590
GRCh38_ENSG00000243056,GRCh38_EIF4EBP3,16,0.38010,11,-0.2979,8,-0.6444,10,-0.3819,19,0.63676,14,0.20093
GRCh38_ENSG00000113108,GRCh38_APBB3,30,0.95795,14,-0.3252,21,0.38109,10,-0.8554,13,-0.4310,18,0.21487
GRCh38_ENSG00000176087,GRCh38_SLC35A4,64,0.02540,48,-0.4756,61,-0.0512,64,0.03682,74,0.24640,69,0.19149
GRCh38_ENSG00000170458,GRCh38_CD14,172,-0.3101,136,-0.7455,556,1.69584,206,-0.0298,128,-0.7758,186,-0.2444
GRCh38_ENSG00000131495,GRCh38_NDUFA2,72,-0.2985,71,-0.3566,115,0.44609,91,0.08205,108,0.35295,84,-0.0778
GRCh38_ENSG00000113141,GRCh38_IK,34,-0.8861,54,-0.2046,78,0.40131,46,-0.4804,74,0.32299,73,0.41152
GRCh38_ENSG00000120314,GRCh38_WDR55,44,0.54035,34,0.11353,20,-0.7317,30,-0.0669,43,0.51322,27,-0.3187
GRCh38_ENSG00000170445,GRCh38_HARS,59,0.33328,37,-0.4734,33,-0.6115,35,-0.5680,87,0.97612,54,0.22126
GRCh38_ENSG00000112855,GRCh38_HARS2,26,0.40371,22,0.09243,33,0.80519,3,-2.6983,31,0.65411,21,0.08753
GRCh38_ENSG00000146007,GRCh38_ZMAT2,46,-0.7838,97,0.46171,68,-0.1610,73,-0.0720,90,0.28873,71,-0.1313
GRCh38_ENSG00000120327,GRCh38_PCDHB14,10,-1.2713,17,-0.5828,27,0.16347,22,-0.1585,25,0.04158,34,0.73698
GRCh38_ENSG00000178913,GRCh38_TAF7,44,-0.9880,102,0.37290,63,-0.4225,103,0.39970,67,-0.3309,82,-0.0230
GRCh38_ENSG00000131504,GRCh38_DIAPH1,61,-0.3072,59,-0.3966,54,-0.4963,106,0.66339,109,0.61296,64,-0.3160
GRCh38_ENSG00000171720,GRCh38_HDAC3,22,-0.9159,31,-0.3840,32,-0.3043,49,0.40347,49,0.37390,43,0.17911
GRCh38_ENSG00000197948,GRCh38_FCHSD1,18,-0.3134,64,2.31417,29,0.37252,6,-1.9910,6,-1.9574,11,-1.2692
GRCh38_ENSG00000156453,GRCh38_PCDH1,12,-2.6977,214,2.50793,46,-0.7044,57,-0.4069,11,-2.7613,38,-1.1975
GRCh38_ENSG00000081791,GRCh38_DELE1,20,-0.1646,11,-1.1836,45,1.18144,14,-0.7880,36,0.78277,24,0.15099
GRCh38_ENSG00000113552,GRCh38_GNPDA1,22,-0.6390,33,-0.0263,26,-0.3706,32,-0.0506,18,-0.9691,45,0.69144
GRCh38_ENSG00000131507,GRCh38_NDFIP1,58,-0.6161,74,-0.2725,100,0.23709,109,0.42800,87,0.01324,84,-0.0510
GRCh38_ENSG00000113580,GRCh38_NR3C1,23,-0.8213,18,-1.2903,37,-0.1102,90,1.73423,31,-0.3633,29,-0.5935
GRCh38_ENSG00000145817,GRCh38_YIPF5,26,-0.8566,32,-0.6448,56,0.30077,80,1.06778,53,0.20732,35,-0.5503
GRCh38_ENSG00000156463,GRCh38_SH3RF2,18,-1.0062,25,-0.5904,26,-0.4636,30,-0.3064,28,-0.3377,57,1.11645
GRCh38_ENSG00000133706,GRCh38_LARS,36,-0.5346,22,-1.3758,100,1.14336,66,0.48010,40,-0.3616,52,0.03881
GRCh38_ENSG00000091009,GRCh38_RBM27,18,-0.5330,14,-1.0152,26,0.08757,50,1.37586,22,-0.2292,19,-0.4969
GRCh38_ENSG00000113649,GRCh38_TCERG1,11,-1.3186,18,-0.6670,33,0.31179,49,1.19215,30,0.16573,20,-0.5557
GRCh38_ENSG00000113657,GRCh38_DPYSL3,38,0.66873,12,-1.1726,50,1.17833,30,0.35976,47,1.04964,10,-1.6624
GRCh38_ENSG00000133710,GRCh38_SPINK5,3,-4.7682,290,2.84145,49,-0.9537,100,0.19647,4,-4.6086,21,-2.4515
GRCh38_ENSG00000145879,GRCh38_SPINK7,4,-2.7128,108,3.72277,1,-4.3588,19,-0.6217,3,-2.9706,5,-2.8331
GRCh38_ENSG00000145868,GRCh38_FBXO38,12,-0.2270,11,-0.4007,18,0.38676,15,0.02578,19,0.47192,14,-0.0635
GRCh38_ENSG00000169252,GRCh38_ADRB2,9,-1.0380,15,-0.3253,9,-0.9992,12,-0.6493,26,0.59454,27,0.92425
GRCh38_ENSG00000164284,GRCh38_GRPEL2,38,0.20750,43,0.45071,41,0.30260,36,0.10464,27,-0.3382,24,-0.6166
GRCh38_ENSG00000249669,GRCh38_CARMN,41,0.70759,12,-1.2420,82,1.96386,27,0.04655,47,0.93826,6,-2.5614
GRCh38_ENSG00000113712,GRCh38_CSNK1A1,227,-1.1595,440,-0.1527,467,-0.0403,553,0.26223,336,-0.5578,592,0.45865
GRCh38_ENSG00000183111,GRCh38_ARHGEF37,15,-1.3639,66,1.11724,13,-1.5470,21,-0.9309,7,-2.4769,54,0.84436
GRCh38_ENSG00000113716,GRCh38_HMGXB3,12,-0.4576,6,-1.4901,12,-0.4437,18,0.18031,25,0.73812,21,0.58188
GRCh38_ENSG00000182578,GRCh38_CSF1R,31,-1.1714,51,-0.4516,203,1.98768,50,-0.4691,24,-1.5272,67,0.01695
GRCh38_ENSG00000113721,GRCh38_PDGFRB,214,0.76787,75,-0.9987,465,2.24331,67,-1.1652,236,0.93296,49,-1.7987
GRCh38_ENSG00000183876,GRCh38_ARSI,23,-0.0040,14,-0.8483,34,0.62012,18,-0.4717,21,-0.1632,30,0.57374
GRCh38_ENSG00000070814,GRCh38_TCOF1,33,0.68289,12,-0.9958,18,-0.3227,6,-2.0615,55,1.59823,25,0.31283
GRCh38_ENSG00000019582,GRCh38_CD74,1214,-0.7625,1439,-0.5519,4796,1.52836,1461,-0.5265,617,-1.7837,2443,0.46063
GRCh38_ENSG00000164587,GRCh38_RPS14,1036,-0.3122,712,-0.9750,1045,-0.2987,1680,0.53724,1750,0.53464,1335,0.11718
GRCh38_ENSG00000070614,GRCh38_NDST1,36,-0.4660,47,-0.0733,73,0.66898,42,-0.2650,46,-0.1011,51,0.11730
GRCh38_ENSG00000171992,GRCh38_SYNPO,56,-0.0409,32,-0.9866,73,0.36781,68,0.29568,75,0.43076,58,0.00019
GRCh38_ENSG00000086589,GRCh38_RBM22,24,-0.4586,26,-0.3998,46,0.55911,34,0.04590,41,0.36105,32,-0.0332
GRCh38_ENSG00000132912,GRCh38_DCTN4,19,-1.8349,46,-0.5874,123,1.06651,83,0.46002,34,-0.9994,71,0.19955
GRCh38_ENSG00000256235,GRCh38_SMIM3,35,0.41264,9,-1.8334,66,1.51014,19,-0.5774,32,0.27675,27,0.02104
GRCh38_ENSG00000211445,GRCh38_GPX3,21,-0.3272,20,-0.4241,85,2.13296,26,0.00265,10,-1.3712,16,-0.8467
GRCh38_ENSG00000145901,GRCh38_TNIP1,129,-0.0767,157,0.26839,194,0.58531,121,-0.2053,169,0.35842,102,-0.5412
GRCh38_ENSG00000197043,GRCh38_ANXA6,95,1.08608,22,-1.3355,153,1.99290,39,-0.4088,69,0.54727,19,-1.7329
GRCh38_ENSG00000198624,GRCh38_CCDC69,32,0.88491,13,-0.6599,21,0.14160,17,-0.2046,37,1.13077,13,-0.6891
GRCh38_ENSG00000196743,GRCh38_GM2A,191,-1.1077,542,0.61579,268,-0.5907,528,0.56589,258,-0.6525,351,-0.2187
GRCh38_ENSG00000086570,GRCh38_FAT2,64,-1.1844,107,-0.4279,88,-0.6906,168,0.37208,89,-0.6715,193,0.77216
GRCh38_ENSG00000113140,GRCh38_SPARC,1208,0.18138,555,-1.1255,4601,2.74008,897,-0.3275,1094,0.02129,330,-2.0844
GRCh38_ENSG00000177556,GRCh38_ATOX1,209,0.16577,124,-0.7170,229,0.31519,140,-0.5250,310,0.81939,204,0.15974
GRCh38_ENSG00000145907,GRCh38_G3BP1,74,-0.6667,63,-1.0047,73,-0.6929,178,0.86077,136,0.27775,125,0.19113
GRCh38_ENSG00000164574,GRCh38_GALNT10,59,0.39862,28,-0.8496,69,0.67108,48,0.06178,46,-0.0149,45,-0.0409
GRCh38_ENSG00000164576,GRCh38_SAP30L,34,0.20918,13,-1.4239,44,0.62574,35,0.25860,26,-0.2372,34,0.25399
GRCh38_ENSG00000155506,GRCh38_LARP1,65,-0.5310,64,-0.6081,124,0.50966,90,-0.0215,98,0.12864,104,0.29862
GRCh38_ENSG00000155508,GRCh38_CNOT8,23,-0.2098,19,-0.6103,47,0.94044,26,-0.0747,28,0.07752,27,-0.0062
GRCh38_ENSG00000082515,GRCh38_MRPL22,46,0.21118,29,-0.5553,39,-0.0603,27,-0.6894,76,1.04415,44,0.15944
GRCh38_ENSG00000135074,GRCh38_ADAM19,33,1.36063,5,-1.6849,42,1.80090,11,-0.5540,14,-0.0653,9,-0.9143
GRCh38_ENSG00000172548,GRCh38_NIPAL4,16,-2.3811,111,0.67751,87,0.16870,75,-0.0581,15,-2.4739,96,0.44969
GRCh38_ENSG00000113272,GRCh38_THG1L,5,-1.3403,8,-0.6888,20,0.71034,8,-0.7307,22,0.88831,16,0.44438
GRCh38_ENSG00000113282,GRCh38_CLINT1,15,-1.3958,36,-0.0252,17,-1.1774,67,1.17671,20,-0.9391,37,-0.0028
GRCh38_ENSG00000145860,GRCh38_RNF145,72,-0.5688,99,-0.0882,71,-0.6000,114,0.17573,81,-0.3905,129,0.47486
GRCh38_ENSG00000164332,GRCh38_UBLCP1,20,-0.8335,26,-0.5218,51,0.60424,53,0.77564,23,-0.6606,33,-0.1179
GRCh38_ENSG00000113312,GRCh38_TTC1,22,-0.9216,50,0.41721,36,-0.1430,41,0.05847,59,0.64540,33,-0.3759
GRCh38_ENSG00000170234,GRCh38_PWWP2A,16,-0.0577,11,-0.6416,26,0.74589,25,0.81554,14,-0.1802,11,-0.6587
GRCh38_ENSG00000164609,GRCh38_SLU7,29,-0.2969,33,-0.1340,36,0.02857,39,0.20291,32,-0.1415,37,0.09996
GRCh38_ENSG00000164611,GRCh38_PTTG1,11,-1.5632,12,-1.5599,16,-1.0291,30,-0.0638,97,1.98296,35,0.23815
GRCh38_ENSG00000118322,GRCh38_ATP10B,2,-3.1414,26,0.23667,8,-1.5397,34,0.75065,1,-4.3018,32,0.76572
GRCh38_ENSG00000113328,GRCh38_CCNG1,20,0.60729,5,-1.4767,10,-0.5002,22,0.90237,16,0.24848,12,-0.2500
GRCh38_ENSG00000170584,GRCh38_NUDCD2,24,0.13140,11,-1.1631,13,-0.7721,13,-0.8796,48,1.33012,28,0.58920
GRCh38_ENSG00000038274,GRCh38_MAT2B,36,-0.1476,17,-1.3412,64,0.81340,41,0.07676,50,0.38373,42,0.13761
GRCh38_ENSG00000145934,GRCh38_TENM2,29,-0.9471,36,-0.6601,38,-0.5196,42,-0.4040,61,0.20828,83,1.01612
GRCh38_ENSG00000113645,GRCh38_WWC1,15,-0.7376,36,0.72173,24,-0.0328,21,-0.3031,26,0.10374,22,-0.1943
GRCh38_ENSG00000113643,GRCh38_RARS,63,-0.1213,47,-0.6389,58,-0.2369,66,-0.0533,102,0.66686,77,0.25730
GRCh38_ENSG00000120137,GRCh38_PANK3,7,-2.4728,37,-0.0397,18,-1.1310,73,1.31728,26,-0.5482,35,-0.1259
GRCh38_ENSG00000043462,GRCh38_LCP2,41,0.46283,16,-1.0682,85,1.74702,32,0.07406,24,-0.3737,21,-0.7622
GRCh38_ENSG00000181163,GRCh38_NPM1,213,-0.2748,141,-1.0011,175,-0.5829,235,-0.1352,616,1.52755,260,0.05297
GRCh38_ENSG00000072803,GRCh38_FBXW11,26,-0.3798,33,0.00970,46,0.53852,53,0.91337,27,-0.2908,19,-0.9858
GRCh38_ENSG00000072786,GRCh38_STK10,41,0.52259,36,0.32509,33,0.17392,17,-0.9242,42,0.56423,25,-0.3246
GRCh38_ENSG00000168246,GRCh38_UBTD2,23,0.24543,12,-0.7725,32,0.80410,25,0.49024,14,-0.4663,17,-0.2931
GRCh38_ENSG00000174705,GRCh38_SH3PXD2B,35,-0.2363,27,-0.6850,58,0.60634,33,-0.3402,43,0.12061,48,0.40399
GRCh38_ENSG00000120129,GRCh38_DUSP1,122,-0.5003,270,0.92149,200,0.28348,90,-1.0598,101,-0.7870,179,0.12903
GRCh38_ENSG00000113719,GRCh38_ERGIC1,37,-0.5137,43,-0.2980,28,-0.9273,75,0.73329,82,0.78867,42,-0.3702
GRCh38_ENSG00000037241,GRCh38_RPL26L1,27,-0.6057,24,-0.8403,41,0.02660,36,-0.1944,67,0.86114,48,0.39559
GRCh38_ENSG00000113732,GRCh38_ATP6V0E1,211,-0.2020,240,0.00275,337,0.55775,211,-0.2230,239,0.00071,235,-0.0372
GRCh38_ENSG00000145919,GRCh38_BOD1,23,0.07893,17,-0.4958,7,-1.6061,25,0.18504,37,0.82300,24,0.15861
GRCh38_ENSG00000113742,GRCh38_CPEB4,34,-0.0190,56,0.93574,22,-0.7157,64,1.20665,10,-1.8778,13,-1.6647
GRCh38_ENSG00000164466,GRCh38_SFXN1,29,-0.1622,18,-1.0196,18,-0.9117,35,0.14130,52,0.78343,40,0.43882
GRCh38_ENSG00000051596,GRCh38_THOC3,13,-0.4888,5,-2.0255,15,-0.2835,22,0.39208,25,0.59567,23,0.60328
GRCh38_ENSG00000122203,GRCh38_KIAA1191,36,-0.0018,23,-0.7519,41,0.18424,47,0.49029,42,0.24024,34,-0.1199
GRCh38_ENSG00000048162,GRCh38_NOP16,12,-1.1711,23,-0.1363,14,-0.9350,21,-0.3516,49,1.07798,30,0.38558
GRCh38_ENSG00000146066,GRCh38_HIGD2A,58,-0.2179,42,-0.7854,68,0.04826,82,0.39799,90,0.49569,66,-0.0010
GRCh38_ENSG00000175416,GRCh38_CLTB,163,-1.5773,679,0.77150,464,0.03546,434,-0.0802,248,-0.9417,480,0.11382
GRCh38_ENSG00000113194,GRCh38_FAF2,20,-0.9786,36,-0.1344,21,-0.9265,46,0.33027,59,0.68426,41,0.10332
GRCh38_ENSG00000146083,GRCh38_RNF44,37,-0.2235,45,0.11904,66,0.71761,30,-0.5743,24,-0.9052,49,0.29960
GRCh38_ENSG00000048140,GRCh38_TSPAN17,38,-0.1605,33,-0.3818,52,0.35770,35,-0.2792,58,0.52878,44,0.10164
GRCh38_ENSG00000165671,GRCh38_NSD1,21,-0.9303,34,-0.2618,37,-0.0996,68,1.09472,43,0.15406,29,-0.6009
GRCh38_ENSG00000169230,GRCh38_PRELID1,162,-0.2469,190,0.00776,167,-0.2015,139,-0.5313,287,0.68261,206,0.17844
GRCh38_ENSG00000169223,GRCh38_LMAN2,102,0.02134,86,-0.2766,129,0.41335,71,-0.5990,153,0.69358,102,0.03212
GRCh38_ENSG00000169220,GRCh38_RGS14,13,-0.9714,15,-0.7776,30,0.33628,14,-0.8838,12,-1.0475,42,1.37113
GRCh38_ENSG00000131187,GRCh38_F12,14,-0.9350,17,-0.7201,13,-0.9892,33,0.45417,17,-0.6433,38,0.86731
GRCh38_ENSG00000198055,GRCh38_GRK6,45,0.67938,15,-1.0857,39,0.42115,32,0.14173,30,0.02718,29,-0.0264
GRCh38_ENSG00000113758,GRCh38_DBN1,31,1.13513,5,-1.8194,40,1.58508,5,-1.8802,27,0.85303,13,-0.3097
GRCh38_ENSG00000196923,GRCh38_PDLIM7,111,0.06744,67,-0.8043,217,1.20098,39,-1.6486,143,0.47612,128,0.38794
GRCh38_ENSG00000183258,GRCh38_DDX41,41,-0.2663,38,-0.4494,48,-0.0164,36,-0.5432,67,0.50861,62,0.50857
GRCh38_ENSG00000146067,GRCh38_FAM193B,42,0.20062,25,-0.6858,81,1.33260,9,-2.2049,31,-0.2470,49,0.61672
GRCh38_ENSG00000184840,GRCh38_TMED9,180,0.34869,91,-0.8048,168,0.23031,105,-0.5626,271,1.04311,147,0.03066
GRCh38_ENSG00000027847,GRCh38_B4GALT7,36,0.67414,13,-0.9576,37,0.74131,17,-0.5928,41,0.88570,21,-0.2405
GRCh38_ENSG00000145916,GRCh38_RMND5B,14,0.01386,16,0.21221,2,-2.8785,12,-0.2628,13,-0.1089,19,0.60030
GRCh38_ENSG00000145912,GRCh38_NHP2,81,-0.0561,49,-0.9365,75,-0.1791,88,0.08489,117,0.53047,99,0.33360
GRCh38_ENSG00000197451,GRCh38_HNRNPAB,108,-0.2955,71,-1.0237,84,-0.6899,128,-0.0290,262,1.17687,150,0.30060
GRCh38_ENSG00000175309,GRCh38_PHYKPL,28,0.32255,13,-0.9052,49,1.22864,22,-0.0646,22,-0.0701,20,-0.2492
GRCh38_ENSG00000113240,GRCh38_CLK4,24,0.64344,16,-0.0751,5,-1.6633,12,-0.5173,23,0.55681,18,0.24775
GRCh38_ENSG00000087116,GRCh38_ADAMTS2,150,0.66060,60,-0.8668,385,2.48530,50,-1.1778,70,-0.5603,59,-0.9954
GRCh38_ENSG00000176783,GRCh38_RUFY1,12,-1.3769,26,-0.2655,22,-0.5132,43,0.64713,23,-0.4148,36,0.36906
GRCh38_ENSG00000169045,GRCh38_HNRNPH1,260,0.41720,114,-0.9642,245,0.31789,146,-0.5496,296,0.63622,230,0.28102
GRCh38_ENSG00000127022,GRCh38_CANX,208,-0.2880,177,-0.5974,266,0.09850,365,0.72320,417,0.84956,174,-0.6932
GRCh38_ENSG00000161021,GRCh38_MAML1,28,0.29050,15,-0.7378,21,-0.1323,16,-0.6193,25,0.08966,32,0.71076
GRCh38_ENSG00000161013,GRCh38_MGAT4B,79,-0.1080,57,-0.6786,94,0.18337,41,-1.1880,95,0.19701,126,0.91867
GRCh38_ENSG00000161011,GRCh38_SQSTM1,284,-0.2828,331,-0.0458,484,0.58120,289,-0.2856,284,-0.2828,368,0.16758
GRCh38_ENSG00000197226,GRCh38_TBC1D9B,65,-0.1064,52,-0.5001,96,0.53482,68,-0.0383,58,-0.2706,78,0.24911
GRCh38_ENSG00000113269,GRCh38_RNF130,18,-0.6108,20,-0.5413,85,2.02030,24,-0.1836,28,0.04968,17,-0.8570
GRCh38_ENSG00000050748,GRCh38_MAPK9,9,-0.5465,9,-0.6704,3,-2.1675,22,0.95291,14,0.08526,15,0.25162
GRCh38_ENSG00000113300,GRCh38_CNOT6,20,-1.0719,34,-0.2425,35,-0.1946,45,0.24804,42,0.09645,46,0.34035
GRCh38_ENSG00000161055,GRCh38_SCGB3A1,553,7.23507,0,-6.3637,0,-6.7958,2,-4.9248,22,-1.4896,1,-6.1201
GRCh38_ENSG00000037280,GRCh38_FLT4,44,1.79153,13,-0.3345,42,1.69110,4,-1.9044,26,0.85629,3,-2.6810
GRCh38_ENSG00000131446,GRCh38_MGAT1,150,0.37882,104,-0.2352,214,0.97809,87,-0.5425,160,0.47784,94,-0.4523
GRCh38_ENSG00000278970,GRCh38_HEIH,22,0.35004,18,0.00118,33,0.97537,12,-0.7039,14,-0.3979,17,-0.0996
GRCh38_ENSG00000146054,GRCh38_TRIM7,15,-0.5320,16,-0.4311,8,-1.3819,16,-0.4295,19,-0.1067,34,1.11402
GRCh38_ENSG00000146063,GRCh38_TRIM41,20,-0.2527,23,0.01196,31,0.46676,17,-0.5439,23,-0.0334,26,0.23936
GRCh38_ENSG00000204628,GRCh38_RACK1,795,-0.0910,578,-0.6500,763,-0.1570,744,-0.2195,1384,0.82430,944,0.24189
GRCh38_ENSG00000112679,GRCh38_DUSP22,40,0.09751,30,-0.4075,26,-0.5760,41,0.13315,41,0.14122,43,0.27486
GRCh38_ENSG00000137265,GRCh38_IRF4,69,2.64880,8,-1.1127,20,0.31490,22,0.54396,3,-2.5229,4,-2.3370
GRCh38_ENSG00000112685,GRCh38_EXOC2,16,-0.5042,15,-0.6367,34,0.66803,25,0.20744,29,0.42386,21,-0.1041
GRCh38_ENSG00000164379,GRCh38_FOXQ1,27,-0.7548,39,-0.2101,35,-0.3319,41,-0.1047,29,-0.6094,62,0.77383
GRCh38_ENSG00000137273,GRCh38_FOXF2,24,0.99569,5,-1.6000,13,-0.0679,9,-0.7329,22,0.78215,16,0.36358
GRCh38_ENSG00000054598,GRCh38_FOXC1,16,-0.3373,29,0.78590,27,0.51022,19,0.00912,10,-0.9805,14,-0.5453
GRCh38_ENSG00000112699,GRCh38_GMDS,24,0.09375,18,-0.4016,17,-0.4380,23,0.04496,46,1.23156,18,-0.3848
GRCh38_ENSG00000124535,GRCh38_WRNIP1,19,-0.3346,19,-0.3119,21,-0.1201,12,-1.1423,33,0.57967,32,0.72411
GRCh38_ENSG00000021355,GRCh38_SERPINB1,213,-1.0408,515,0.39553,240,-0.8594,415,-0.0046,449,0.12529,466,0.23970
GRCh38_ENSG00000170542,GRCh38_SERPINB9,18,0.27039,9,-0.8588,24,0.77175,24,0.84631,23,0.65458,7,-1.3696
GRCh38_ENSG00000124570,GRCh38_SERPINB6,94,0.31818,65,-0.2903,96,0.36161,67,-0.2386,95,0.33871,73,-0.1001
GRCh38_ENSG00000137275,GRCh38_RIPK1,25,-0.3012,30,-0.0170,58,1.06211,22,-0.5618,27,-0.1772,30,-0.0237
GRCh38_ENSG00000137267,GRCh38_TUBB2A,72,-1.3597,236,0.57025,224,0.41226,146,-0.3080,62,-1.5818,206,0.36204
GRCh38_ENSG00000180822,GRCh38_PSMG4,15,-0.4894,8,-1.4824,22,0.05544,13,-0.8779,23,0.09657,37,1.30951
GRCh38_ENSG00000137266,GRCh38_SLC22A23,28,-1.0887,63,0.18304,44,-0.3991,69,0.35568,11,-2.4025,74,0.56868
GRCh38_ENSG00000168994,GRCh38_PXDC1,33,-0.2531,23,-0.8528,58,0.65623,37,-0.1092,29,-0.4367,50,0.51666
GRCh38_ENSG00000145945,GRCh38_FAM50B,7,-1.0403,14,-0.0674,18,0.33143,13,-0.2224,18,0.34812,16,0.22080
GRCh38_ENSG00000112739,GRCh38_PRPF4B,43,-0.2454,35,-0.6023,45,-0.1740,77,0.84554,51,0.04488,45,-0.2092
GRCh38_ENSG00000198721,GRCh38_ECI2,28,0.24336,21,-0.2543,25,0.04698,16,-0.6280,49,1.21148,21,-0.2594
GRCh38_ENSG00000153046,GRCh38_CDYL,17,-0.9460,46,0.66816,37,0.21125,38,0.30541,29,-0.1539,24,-0.6005
GRCh38_ENSG00000214113,GRCh38_LYRM4,16,-0.3009,10,-1.0587,5,-1.8772,24,0.34035,42,1.27897,21,0.18744
GRCh38_ENSG00000145982,GRCh38_FARS2,10,-0.6316,13,-0.3349,19,0.32631,9,-0.7940,36,1.44678,15,-0.0911
GRCh38_ENSG00000124491,GRCh38_F13A1,25,0.41483,13,-0.5689,61,2.06220,15,-0.3752,4,-2.2953,14,-0.5529
GRCh38_ENSG00000124782,GRCh38_RREB1,29,-0.8059,47,-0.0968,56,0.19082,56,0.23074,41,-0.3169,55,0.19752
GRCh38_ENSG00000124783,GRCh38_SSR1,134,-0.2249,121,-0.4182,154,-0.0062,173,0.20441,207,0.47815,153,-0.0116
GRCh38_ENSG00000124784,GRCh38_RIOK1,13,-0.2155,14,-0.1550,8,-0.8843,13,-0.3019,16,0.05960,21,0.63837
GRCh38_ENSG00000096696,GRCh38_DSP,254,-2.6541,1459,-0.0123,904,-0.7600,2653,1.17687,365,-2.1233,1648,0.24276
GRCh38_ENSG00000239264,GRCh38_TXNDC5,129,1.00879,46,-0.7381,132,1.04913,110,0.84155,66,-0.1109,23,-1.9910
