Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
GRCh38_ENSG00000110719,GRCh38_TCIRG1,124,0.88264,31,-1.4355,86,0.34801,71,-0.0457
GRCh38_ENSG00000110066,GRCh38_KMT5B,24,-0.5407,29,-0.2566,39,0.29400,35,0.06907
GRCh38_ENSG00000171067,GRCh38_C11orf24,60,0.51892,26,-0.8306,38,-0.2402,51,0.43002
GRCh38_ENSG00000110075,GRCh38_PPP6R3,42,-0.7121,49,-0.5097,84,0.53024,67,0.02887
GRCh38_ENSG00000110090,GRCh38_CPT1A,29,0.49580,4,-2.3920,28,0.62066,22,0.13034
GRCh38_ENSG00000197345,GRCh38_MRPL21,51,-0.3865,50,-0.4613,45,-0.7214,92,0.94280
GRCh38_ENSG00000132740,GRCh38_IGHMBP2,15,0.24059,13,0.05811,6,-1.2310,17,0.71803
GRCh38_ENSG00000162341,GRCh38_TPCN2,12,0.10255,11,0.05619,2,-2.3434,17,1.22572
GRCh38_ENSG00000110092,GRCh38_CCND1,97,-0.4398,42,-1.8124,124,-0.0845,184,0.99159
GRCh38_ENSG00000149716,GRCh38_LTO1,11,-0.1472,9,-0.3460,7,-0.9645,17,0.95861
GRCh38_ENSG00000131620,GRCh38_ANO1,35,-0.9458,41,-0.7748,58,-0.2037,88,0.85568
GRCh38_ENSG00000168040,GRCh38_FADD,35,-0.7690,41,-0.5747,51,-0.2374,75,0.74932
GRCh38_ENSG00000131626,GRCh38_PPFIA1,31,-0.8924,45,-0.3498,66,0.35899,59,0.14788
GRCh38_ENSG00000085733,GRCh38_CTTN,134,-0.5148,147,-0.4129,156,-0.3506,241,0.69013
GRCh38_ENSG00000172890,GRCh38_NADSYN1,55,-0.3863,59,-0.2931,46,-0.8009,97,0.90231
GRCh38_ENSG00000137522,GRCh38_RNF121,18,-0.4490,23,-0.0836,25,0.01279,26,0.19001
GRCh38_ENSG00000137497,GRCh38_NUMA1,103,0.17226,103,0.18904,89,-0.0961,88,-0.1167
GRCh38_ENSG00000149357,GRCh38_LAMTOR1,153,-0.4703,141,-0.6482,206,0.00669,251,0.51115
GRCh38_ENSG00000110200,GRCh38_ANAPC15,32,-0.0120,19,-0.9437,20,-0.9302,49,1.18273
GRCh38_ENSG00000110203,GRCh38_FOLR3,17,-0.6488,25,-0.0521,13,-1.2092,38,1.06948
GRCh38_ENSG00000165458,GRCh38_INPPL1,53,0.59543,18,-1.1761,38,0.03644,42,0.30308
GRCh38_ENSG00000162129,GRCh38_CLPB,15,0.43409,9,-0.4838,8,-0.7673,15,0.68123
GRCh38_ENSG00000186635,GRCh38_ARAP1,48,-0.1031,57,0.20227,52,0.02775,48,-0.1285
GRCh38_ENSG00000214530,GRCh38_STARD10,87,-0.6581,118,-0.2144,113,-0.3263,167,0.59770
GRCh38_ENSG00000168010,GRCh38_ATG16L2,34,0.12998,23,-0.5154,26,-0.4010,40,0.57172
GRCh38_ENSG00000137478,GRCh38_FCHSD2,15,-0.0778,8,-1.1217,23,0.77015,15,-0.1247
GRCh38_ENSG00000175591,GRCh38_P2RY2,7,-1.5371,16,-0.2884,15,-0.4707,27,0.91533
GRCh38_ENSG00000260401,GRCh38_AP002761.4,10,-0.5227,5,-1.6566,13,-0.0715,20,0.96257
GRCh38_ENSG00000171631,GRCh38_P2RY6,18,0.44273,7,-1.1353,23,1.21754,9,-0.8686
GRCh38_ENSG00000110237,GRCh38_ARHGEF17,44,1.05697,12,-1.0627,22,-0.0716,24,0.09363
GRCh38_ENSG00000054967,GRCh38_RELT,24,0.09918,15,-0.7073,20,-0.2544,28,0.56507
GRCh38_ENSG00000175582,GRCh38_RAB6A,54,-0.5254,60,-0.3940,83,0.19352,83,0.23467
GRCh38_ENSG00000175581,GRCh38_MRPL48,18,-0.6346,20,-0.4943,16,-0.9137,40,1.15286
GRCh38_ENSG00000181924,GRCh38_COA4,35,-0.8382,46,-0.4596,47,-0.4896,83,0.89667
GRCh38_ENSG00000175575,GRCh38_PAAF1,12,-0.3128,8,-1.1282,10,-0.8018,24,1.27863
GRCh38_ENSG00000175567,GRCh38_UCP2,19,-0.0029,9,-1.1541,29,1.02060,16,-0.4100
GRCh38_ENSG00000214517,GRCh38_PPME1,12,-0.4852,13,-0.4899,19,0.24682,19,0.22671
GRCh38_ENSG00000077514,GRCh38_POLD3,11,-0.3265,7,-1.1367,12,-0.2609,19,0.89242
GRCh38_ENSG00000166439,GRCh38_RNF169,17,-0.8805,32,0.10222,35,0.30651,29,-0.0902
GRCh38_ENSG00000118363,GRCh38_SPCS2,183,0.47174,130,-0.0896,125,-0.1732,137,0.00502
GRCh38_ENSG00000137491,GRCh38_SLCO2B1,44,-0.1551,25,-1.1065,87,1.42624,33,-0.8501
GRCh38_ENSG00000137486,GRCh38_ARRB1,26,0.71615,17,0.06693,19,0.22994,12,-0.6126
GRCh38_ENSG00000149273,GRCh38_RPS3,842,-0.3096,617,-0.8662,885,-0.2901,1375,0.80228
GRCh38_ENSG00000149257,GRCh38_SERPINH1,355,0.57938,127,-1.1407,250,0.01004,283,0.32058
GRCh38_ENSG00000062282,GRCh38_DGAT2,15,-1.6485,104,1.74046,36,-0.4503,31,-0.8364
GRCh38_ENSG00000198382,GRCh38_UVRAG,12,-0.2056,3,-2.2340,19,0.77406,15,0.22960
GRCh38_ENSG00000137492,GRCh38_THAP12,13,-0.8912,13,-0.9335,32,0.79342,23,0.00920
GRCh38_ENSG00000137507,GRCh38_LRRC32,37,0.23919,14,-1.3739,63,1.79501,15,-1.4318
GRCh38_ENSG00000182704,GRCh38_TSKU,42,-0.8921,42,-0.9828,96,0.54068,84,0.27913
GRCh38_ENSG00000078124,GRCh38_ACER3,13,-0.8919,15,-0.6671,31,0.67746,23,0.00483
GRCh38_ENSG00000149269,GRCh38_PAK1,25,-0.7237,39,-0.0136,35,-0.2501,47,0.43239
GRCh38_ENSG00000074201,GRCh38_CLNS1A,31,-0.8616,31,-0.9319,64,0.35813,64,0.42299
GRCh38_ENSG00000048649,GRCh38_RSF1,14,-1.0331,13,-1.2774,46,1.22563,24,-0.2799
GRCh38_ENSG00000087884,GRCh38_AAMDC,13,0.06435,9,-0.5115,7,-1.0534,18,1.02437
GRCh38_ENSG00000149262,GRCh38_INTS4,27,0.02238,21,-0.3986,16,-0.9879,38,0.94167
GRCh38_ENSG00000151366,GRCh38_NDUFC2,184,0.07949,143,-0.3515,132,-0.5522,221,0.61338
GRCh38_ENSG00000159063,GRCh38_ALG8,13,-0.8749,16,-0.5774,26,0.29638,25,0.32195
GRCh38_ENSG00000188997,GRCh38_KCTD21,10,-0.3449,11,-0.1218,12,-0.0675,14,0.25151
GRCh38_ENSG00000149256,GRCh38_TENM4,15,-0.1786,8,-1.1468,29,1.37395,11,-0.7567
GRCh38_ENSG00000137509,GRCh38_PRCP,71,0.12336,51,-0.4243,68,0.05777,70,0.15783
GRCh38_ENSG00000246067,GRCh38_RAB30-DT,17,-0.7436,41,0.76061,17,-0.9242,31,0.33041
GRCh38_ENSG00000165494,GRCh38_PCF11,37,-0.2205,25,-0.8806,53,0.46296,45,0.13136
GRCh38_ENSG00000137500,GRCh38_CCDC90B,23,-0.2728,18,-0.6715,30,0.23741,30,0.26314
GRCh38_ENSG00000171204,GRCh38_TMEM126B,23,-0.6752,32,-0.2265,42,0.31049,37,0.07093
GRCh38_ENSG00000171202,GRCh38_TMEM126A,25,-0.4886,24,-0.6065,29,-0.2709,44,0.72062
GRCh38_ENSG00000137504,GRCh38_CREBZF,46,0.73614,19,-0.7319,20,-0.7149,37,0.61932
GRCh38_ENSG00000073921,GRCh38_PICALM,146,-0.6448,180,-0.3635,253,0.29279,236,0.15885
GRCh38_ENSG00000074266,GRCh38_EED,9,-1.1892,13,-0.7148,22,0.27155,24,0.47181
GRCh38_ENSG00000149196,GRCh38_HIKESHI,30,-0.5501,35,-0.3755,43,0.02900,50,0.37488
GRCh38_ENSG00000150687,GRCh38_PRSS23,134,0.18133,61,-1.1296,148,0.45808,124,0.08961
GRCh38_ENSG00000123892,GRCh38_RAB38,20,-1.3250,56,0.32644,47,0.00467,49,0.10856
GRCh38_ENSG00000109861,GRCh38_CTSC,108,-0.7713,138,-0.4422,195,0.19358,202,0.32205
GRCh38_ENSG00000166012,GRCh38_TAF1D,52,0.25333,28,-0.7810,50,0.23808,47,0.12099
GRCh38_ENSG00000042429,GRCh38_MED17,20,0.81909,7,-0.9085,13,0.15171,12,-0.0239
GRCh38_ENSG00000181333,GRCh38_HEPHL1,44,-1.1264,144,0.87618,72,-0.4715,91,0.00554
GRCh38_ENSG00000110218,GRCh38_PANX1,14,-0.3009,13,-0.4726,15,-0.2948,22,0.61789
GRCh38_ENSG00000166025,GRCh38_AMOTL1,48,0.15162,32,-0.5395,40,-0.1561,51,0.38616
GRCh38_ENSG00000150316,GRCh38_CWC15,41,0.06991,26,-0.6989,40,0.03978,45,0.33201
GRCh38_ENSG00000263465,GRCh38_SRSF8,22,0.06019,11,-1.0133,26,0.43993,22,0.10949
GRCh38_ENSG00000149218,GRCh38_ENDOD1,22,-0.7592,40,0.16181,45,0.45452,32,-0.3090
GRCh38_ENSG00000149212,GRCh38_SESN3,11,-1.1689,11,-1.2491,39,1.20633,21,-0.2417
GRCh38_ENSG00000166037,GRCh38_CEP57,20,0.49697,7,-1.0821,22,0.95145,11,-0.5988
GRCh38_ENSG00000087053,GRCh38_MTMR2,12,-0.2106,10,-0.5483,23,1.08917,10,-0.7104
GRCh38_ENSG00000137693,GRCh38_YAP1,25,-0.7545,40,-0.0856,52,0.49641,38,-0.1782
GRCh38_ENSG00000110330,GRCh38_BIRC2,41,0.53008,21,-0.6026,32,0.16807,29,-0.0279
GRCh38_ENSG00000152558,GRCh38_TMEM123,64,-0.6147,96,0.01202,151,1.07377,61,-0.9485
GRCh38_ENSG00000137673,GRCh38_MMP7,76,0.99498,27,-0.7340,65,1.02281,23,-1.2195
GRCh38_ENSG00000166670,GRCh38_MMP10,21,-0.0758,10,-1.2372,12,-1.0216,35,1.38042
GRCh38_ENSG00000196611,GRCh38_MMP1,1601,1.19860,291,-1.6447,956,0.41881,706,-0.2543
GRCh38_ENSG00000149968,GRCh38_MMP3,367,1.03856,52,-2.1695,150,-0.5323,263,0.77529
GRCh38_ENSG00000262406,GRCh38_MMP12,91,-0.7123,40,-2.0730,272,1.59882,114,-0.5321
GRCh38_ENSG00000137745,GRCh38_MMP13,61,1.11069,14,-1.3616,66,2.00231,6,-2.8270
GRCh38_ENSG00000137692,GRCh38_DCUN1D5,25,0.11948,14,-0.8186,19,-0.3841,31,0.70589
GRCh38_ENSG00000196954,GRCh38_CASP4,77,-0.3180,92,-0.0316,89,-0.0958,102,0.21013
GRCh38_ENSG00000137752,GRCh38_CASP1,31,-0.5375,32,-0.5285,51,0.35176,46,0.16441
GRCh38_ENSG00000204397,GRCh38_CARD16,32,0.35472,12,-1.1999,19,-0.5368,35,0.87107
GRCh38_ENSG00000149313,GRCh38_AASDHPPT,12,-0.0534,7,-0.9517,13,0.23286,14,0.31803
GRCh38_ENSG00000110660,GRCh38_SLC35F2,15,0.22291,17,0.51753,12,-0.1280,11,-0.3722
GRCh38_ENSG00000166266,GRCh38_CUL5,16,0.15601,7,-1.2050,29,1.70864,7,-1.3392
GRCh38_ENSG00000149311,GRCh38_ATM,27,0.65170,4,-2.2208,34,1.60981,10,-1.1278
GRCh38_ENSG00000137710,GRCh38_RDX,21,-0.4587,14,-1.1175,47,1.17506,23,-0.4361
GRCh38_ENSG00000137714,GRCh38_FDX1,28,0.70129,15,-0.3487,17,-0.1528,18,0.02788
GRCh38_ENSG00000110777,GRCh38_POU2AF1,124,3.25743,13,-0.9834,23,-0.0471,4,-2.9501
GRCh38_ENSG00000137720,GRCh38_C11orf1,13,0.02322,2,-2.5892,17,0.49136,16,0.48502
GRCh38_ENSG00000109846,GRCh38_CRYAB,26,-0.1741,26,-0.2051,42,0.82357,22,-0.6318
GRCh38_ENSG00000150779,GRCh38_TIMM8B,70,0.29510,42,-0.5595,55,-0.1369,67,0.32193
GRCh38_ENSG00000204370,GRCh38_SDHD,14,-0.2850,9,-0.9606,25,0.91437,15,-0.2716
GRCh38_ENSG00000150782,GRCh38_IL18,7,-1.5294,41,1.33460,19,-0.1769,16,-0.6281
GRCh38_ENSG00000150787,GRCh38_PTS,16,0.29289,7,-1.0404,9,-0.5871,18,0.87366
GRCh38_ENSG00000166741,GRCh38_NNMT,177,0.68866,54,-1.2944,197,1.25878,73,-1.0052
GRCh38_ENSG00000076053,GRCh38_RBM7,16,0.40983,7,-0.8189,15,0.42859,12,-0.1125
GRCh38_ENSG00000076043,GRCh38_REXO2,48,0.57363,21,-0.8046,27,-0.4537,42,0.55357
GRCh38_ENSG00000109917,GRCh38_ZPR1,37,0.75113,13,-0.9111,11,-1.3704,34,1.06794
GRCh38_ENSG00000160584,GRCh38_SIK3,29,0.57028,13,-0.7852,23,0.27141,20,-0.0556
GRCh38_ENSG00000168092,GRCh38_PAFAH1B2,50,-0.1565,22,-1.5521,72,0.55154,62,0.26627
GRCh38_ENSG00000149577,GRCh38_SIDT2,19,0.16355,11,-0.7497,26,0.99299,13,-0.6404
GRCh38_ENSG00000149591,GRCh38_TAGLN,122,-0.5911,75,-1.4281,400,2.28464,75,-1.7014
GRCh38_ENSG00000160613,GRCh38_PCSK7,33,0.22099,25,-0.2479,36,0.50459,24,-0.4151
GRCh38_ENSG00000186318,GRCh38_BACE1,17,0.25020,9,-0.7894,18,0.46023,14,-0.0847
GRCh38_ENSG00000137747,GRCh38_TMPRSS13,7,-2.1024,48,1.05976,24,-0.2538,26,-0.1966
GRCh38_ENSG00000110324,GRCh38_IL10RA,49,0.51285,21,-0.9031,58,1.15632,23,-0.9490
GRCh38_ENSG00000137648,GRCh38_TMPRSS4,5,-2.4352,23,-0.1393,26,0.03410,31,0.52661
GRCh38_ENSG00000160593,GRCh38_JAML,19,0.65821,4,-1.6992,12,-0.1096,15,0.55632
GRCh38_ENSG00000160588,GRCh38_MPZL3,12,-0.9623,63,2.15973,19,-0.4327,10,-1.6281
GRCh38_ENSG00000149573,GRCh38_MPZL2,45,-1.9399,188,0.25896,171,0.09888,174,0.16065
GRCh38_ENSG00000198851,GRCh38_CD3E,22,0.40484,20,0.27673,14,-0.3670,17,-0.0610
GRCh38_ENSG00000167286,GRCh38_CD3D,41,0.22414,33,-0.1502,45,0.48671,29,-0.4625
GRCh38_ENSG00000110344,GRCh38_UBE4A,33,0.01937,29,-0.2123,42,0.54963,27,-0.3989
GRCh38_ENSG00000167283,GRCh38_ATP5MG,232,0.41785,141,-0.4209,156,-0.2724,202,0.30420
GRCh38_ENSG00000118058,GRCh38_KMT2A,21,0.11196,4,-2.5242,39,1.77863,12,-0.9546
GRCh38_ENSG00000095139,GRCh38_ARCN1,53,0.32208,31,-0.5802,59,0.67333,36,-0.4446
GRCh38_ENSG00000019144,GRCh38_PHLDB1,84,1.05600,24,-1.0453,52,0.34787,39,-0.2995
GRCh38_ENSG00000110367,GRCh38_DDX6,48,-0.1817,44,-0.3527,71,0.59780,48,-0.2851
GRCh38_ENSG00000186166,GRCh38_CCDC84,23,0.76887,7,-1.0376,17,0.44538,13,-0.2218
GRCh38_ENSG00000118181,GRCh38_RPS25,632,0.08640,312,-1.1004,656,0.19276,690,0.36104
GRCh38_ENSG00000196655,GRCh38_TRAPPC4,31,0.34316,14,-1.0066,20,-0.3945,33,0.70009
GRCh38_ENSG00000149428,GRCh38_HYOU1,14,-0.3307,14,-0.4312,29,1.14046,12,-0.8019
GRCh38_ENSG00000256269,GRCh38_HMBS,21,1.07896,2,-2.2452,6,-0.9697,16,1.05218
GRCh38_ENSG00000173456,GRCh38_RNF26,17,-0.1756,10,-1.0335,20,0.13722,23,0.47674
GRCh38_ENSG00000154096,GRCh38_THY1,302,0.72674,105,-1.0366,314,1.13309,122,-0.9883
GRCh38_ENSG00000110400,GRCh38_NECTIN1,57,-1.3901,146,0.05128,146,0.05857,158,0.26621
GRCh38_ENSG00000137699,GRCh38_TRIM29,107,-1.8321,433,0.37057,310,-0.2674,411,0.37053
GRCh38_ENSG00000184232,GRCh38_OAF,44,0.04448,38,-0.2108,45,0.06769,44,0.05752
GRCh38_ENSG00000196914,GRCh38_ARHGEF12,42,-0.3129,35,-0.6749,75,0.85987,44,-0.3399
GRCh38_ENSG00000109929,GRCh38_SC5D,14,-0.4326,20,0.17670,18,-0.0506,19,0.06546
GRCh38_ENSG00000137642,GRCh38_SORL1,11,-0.8020,5,-2.1796,20,0.18053,26,0.93801
GRCh38_ENSG00000109971,GRCh38_HSPA8,442,-0.3015,363,-0.6704,403,-0.5491,742,0.90368
GRCh38_ENSG00000166250,GRCh38_CLMP,24,0.39292,4,-2.3520,40,2.01955,9,-1.4950
GRCh38_ENSG00000154144,GRCh38_TBRG1,32,0.73323,13,-0.7128,22,0.19409,19,-0.1044
GRCh38_ENSG00000149564,GRCh38_ESAM,28,0.83730,10,-0.9430,29,1.28448,9,-1.3392
GRCh38_ENSG00000149547,GRCh38_EI24,63,0.04163,47,-0.4536,56,-0.1720,72,0.39680
GRCh38_ENSG00000134910,GRCh38_STT3A,30,0.26673,15,-0.8441,31,0.45374,24,-0.0605
GRCh38_ENSG00000182934,GRCh38_SRPRA,30,0.03494,27,-0.0961,34,0.34157,26,-0.2682
GRCh38_ENSG00000110074,GRCh38_FOXRED1,20,0.66369,9,-0.6534,14,0.11824,13,-0.0259
GRCh38_ENSG00000134954,GRCh38_ETS1,38,0.24720,12,-1.6309,54,1.16779,26,-0.5140
GRCh38_ENSG00000120471,GRCh38_TP53AIP1,5,-1.4274,10,-0.4401,7,-1.1937,22,1.45868
GRCh38_ENSG00000134909,GRCh38_ARHGAP32,12,-1.3892,49,0.92306,29,-0.0715,26,-0.3206
GRCh38_ENSG00000170322,GRCh38_NFRKB,19,0.18752,15,-0.1985,17,-0.0079,17,0.05951
GRCh38_ENSG00000084234,GRCh38_APLP2,112,-0.2011,111,-0.2385,128,0.00146,139,0.21833
GRCh38_ENSG00000149418,GRCh38_ST14,20,-1.9862,104,0.63472,88,0.36176,63,-0.3850
GRCh38_ENSG00000196323,GRCh38_ZBTB44,20,0.31967,8,-1.2072,26,1.12435,12,-0.6546
GRCh38_ENSG00000120451,GRCh38_SNX19,36,0.48422,30,0.18895,24,-0.2119,25,-0.1604
GRCh38_ENSG00000151502,GRCh38_VPS26B,25,0.45363,11,-0.9416,20,0.11215,21,0.21469
GRCh38_ENSG00000073614,GRCh38_KDM5A,18,-1.0277,20,-0.9669,60,1.28039,29,-0.4703
GRCh38_ENSG00000139044,GRCh38_B4GALNT3,7,-2.6045,77,1.39001,28,-0.6321,36,-0.1854
GRCh38_ENSG00000171840,GRCh38_NINJ2,8,-0.7688,8,-0.8750,12,-0.2823,19,0.92267
GRCh38_ENSG00000177406,GRCh38_AC021054.1,7,-0.8050,13,0.01954,9,-0.7149,17,0.76404
GRCh38_ENSG00000060237,GRCh38_WNK1,75,-1.1410,110,-0.6152,228,0.85255,147,-0.1491
GRCh38_ENSG00000082805,GRCh38_ERC1,18,-0.5744,16,-0.8510,37,0.79704,25,-0.1089
GRCh38_ENSG00000006831,GRCh38_ADIPOR2,35,-0.9523,99,0.79914,62,-0.0887,58,-0.2745
GRCh38_ENSG00000004478,GRCh38_FKBP4,34,-0.6513,52,-0.0241,31,-0.9810,73,0.92237
GRCh38_ENSG00000111206,GRCh38_FOXM1,21,-0.2568,7,-1.8800,17,-0.6810,40,1.41751
GRCh38_ENSG00000171792,GRCh38_RHNO1,17,-0.0569,6,-1.6596,19,0.18418,22,0.60052
GRCh38_ENSG00000197905,GRCh38_TEAD4,25,0.08198,15,-0.7829,23,-0.0273,28,0.42248
GRCh38_ENSG00000011105,GRCh38_TSPAN9,63,0.16543,28,-1.1926,53,-0.1451,73,0.65016
GRCh38_ENSG00000118971,GRCh38_CCND2,109,0.01582,75,-0.6237,135,0.47431,105,-0.0833
GRCh38_ENSG00000078237,GRCh38_TIGAR,8,-1.1982,13,-0.5782,14,-0.5120,27,1.04654
GRCh38_ENSG00000047621,GRCh38_C12orf4,2,-2.2703,10,-0.1480,9,-0.3949,15,0.86043
GRCh38_ENSG00000010219,GRCh38_DYRK4,18,0.51796,9,-0.6859,17,0.46803,12,-0.2698
GRCh38_ENSG00000139180,GRCh38_NDUFA9,62,-0.3500,62,-0.3874,69,-0.2564,97,0.55796
GRCh38_ENSG00000110799,GRCh38_VWF,187,1.19331,71,-0.4377,120,0.58849,57,-1.0023
GRCh38_ENSG00000010278,GRCh38_CD9,204,-1.1286,376,-0.2018,275,-0.8138,608,1.03336
GRCh38_ENSG00000067182,GRCh38_TNFRSF1A,119,-0.7637,163,-0.3029,201,0.08291,221,0.34127
GRCh38_ENSG00000111319,GRCh38_SCNN1A,6,-2.9076,139,2.57394,33,-0.6607,20,-1.6623
GRCh38_ENSG00000111321,GRCh38_LTBR,140,-0.5452,168,-0.2964,139,-0.6877,273,0.87422
GRCh38_ENSG00000215039,GRCh38_CD27-AS1,15,0.18960,11,-0.2517,5,-1.5990,19,1.11043
GRCh38_ENSG00000139193,GRCh38_CD27,40,1.69244,7,-1.1717,18,0.36015,10,-0.7703
GRCh38_ENSG00000139192,GRCh38_TAPBPL,66,0.31212,39,-0.5754,45,-0.3792,66,0.51148
GRCh38_ENSG00000111639,GRCh38_MRPL51,138,-0.4694,128,-0.6436,118,-0.8598,277,1.15030
GRCh38_ENSG00000010292,GRCh38_NCAPD2,11,-0.8688,11,-0.9017,22,0.34372,22,0.42525
GRCh38_ENSG00000111640,GRCh38_GAPDH,2134,-0.3472,1690,-0.7785,1924,-0.6264,3821,1.02207
GRCh38_ENSG00000010295,GRCh38_IFFO1,45,1.27763,10,-1.2319,26,0.43112,17,-0.4670
GRCh38_ENSG00000111641,GRCh38_NOP2,31,-0.4167,17,-1.4112,25,-0.8827,66,1.46944
GRCh38_ENSG00000111642,GRCh38_CHD4,72,-0.4886,71,-0.5506,118,0.38550,104,0.13064
GRCh38_ENSG00000184574,GRCh38_LPAR5,12,-0.4928,14,-0.3338,16,-0.1570,21,0.49056
GRCh38_ENSG00000111653,GRCh38_ING4,15,-0.3511,19,0.02373,16,-0.3597,22,0.39341
GRCh38_ENSG00000111652,GRCh38_COPS7A,39,-0.3971,35,-0.6003,30,-0.9741,75,1.17927
GRCh38_ENSG00000089693,GRCh38_MLF2,156,-0.2873,149,-0.4005,123,-0.8054,263,0.93511
GRCh38_ENSG00000159335,GRCh38_PTMS,154,-0.2423,148,-0.3436,150,-0.3624,225,0.58227
GRCh38_ENSG00000089692,GRCh38_LAG3,46,1.03286,11,-1.2750,28,0.24194,24,-0.0920
GRCh38_ENSG00000010610,GRCh38_CD4,11,-0.9950,12,-0.9191,41,1.76678,12,-1.1002
GRCh38_ENSG00000111667,GRCh38_USP5,43,-0.4596,45,-0.4139,40,-0.6770,80,0.90870
GRCh38_ENSG00000111669,GRCh38_TPI1,530,-0.4114,450,-0.7285,473,-0.7206,1006,1.08270
GRCh38_ENSG00000111671,GRCh38_SPSB2,15,0.33826,7,-0.8082,8,-0.7158,16,0.84510
GRCh38_ENSG00000111674,GRCh38_ENO2,19,0.71036,8,-0.7517,9,-0.5932,15,0.55991
GRCh38_ENSG00000111676,GRCh38_ATN1,40,0.38793,23,-0.5157,21,-0.7207,41,0.68803
GRCh38_ENSG00000111678,GRCh38_C12orf57,114,0.30412,68,-0.5650,84,-0.2401,111,0.40327
GRCh38_ENSG00000111679,GRCh38_PTPN6,55,0.50127,24,-0.8381,34,-0.2945,48,0.48378
GRCh38_ENSG00000257084,GRCh38_MIR200CHG,8,-1.2547,16,-0.1361,14,-0.4111,23,0.73774
GRCh38_ENSG00000215021,GRCh38_PHB2,99,-0.3612,85,-0.6568,100,-0.4191,168,0.82095
GRCh38_ENSG00000126749,GRCh38_EMG1,35,-0.6008,31,-0.8778,37,-0.6449,78,1.15114
GRCh38_ENSG00000111684,GRCh38_LPCAT3,22,-0.7877,18,-1.1605,44,0.38630,45,0.46895
GRCh38_ENSG00000182326,GRCh38_C1S,817,0.33981,283,-1.4178,569,-0.3016,883,0.77656
GRCh38_ENSG00000159403,GRCh38_C1R,655,0.30672,307,-0.9705,502,-0.1553,662,0.51657
GRCh38_ENSG00000139178,GRCh38_C1RL,29,-0.0208,26,-0.2353,27,-0.2284,34,0.34368
GRCh38_ENSG00000139182,GRCh38_CLSTN3,13,-0.3350,13,-0.4105,9,-1.0243,24,1.09042
GRCh38_ENSG00000139197,GRCh38_PEX5,23,-0.1247,18,-0.5161,18,-0.5615,33,0.77959
GRCh38_ENSG00000177575,GRCh38_CD163,10,-1.2966,13,-1.0185,50,1.82420,15,-1.0459
GRCh38_ENSG00000059804,GRCh38_SLC2A3,31,0.72165,9,-1.3337,33,1.12356,14,-0.8351
GRCh38_ENSG00000065970,GRCh38_FOXJ2,11,-0.6998,14,-0.3228,23,0.63672,16,-0.1858
GRCh38_ENSG00000171860,GRCh38_C3AR1,23,0.13921,8,-1.4856,35,1.20967,16,-0.5611
GRCh38_ENSG00000089818,GRCh38_NECAP1,21,-0.2429,23,-0.0856,21,-0.3100,29,0.39205
GRCh38_ENSG00000166532,GRCh38_RIMKLB,16,0.44441,6,-1.2506,10,-0.3227,16,0.69103
GRCh38_ENSG00000166535,GRCh38_A2ML1,32,-2.2172,286,1.50508,94,-0.7270,122,-0.2706
GRCh38_ENSG00000003056,GRCh38_M6PR,52,-0.7378,51,-0.8582,102,0.41991,95,0.30664
GRCh38_ENSG00000175899,GRCh38_A2M,195,0.11470,75,-1.4600,359,1.76365,98,-1.2697
GRCh38_ENSG00000284634,GRCh38_AC092821.3,16,0.52765,5,-1.2974,6,-1.0978,17,1.18671
GRCh38_ENSG00000069493,GRCh38_CLEC2D,33,0.79140,9,-1.3647,23,0.27212,21,0.05501
GRCh38_ENSG00000110852,GRCh38_CLEC2B,37,-0.5653,30,-0.9944,63,0.34414,63,0.39032
GRCh38_ENSG00000172243,GRCh38_CLEC7A,21,-1.3691,44,-0.3211,64,0.41701,56,0.16693
GRCh38_ENSG00000139112,GRCh38_GABARAPL1,36,0.38814,24,-0.3149,32,0.28113,26,-0.2247
GRCh38_ENSG00000111196,GRCh38_MAGOHB,10,-0.9767,12,-0.8206,21,0.14080,24,0.59464
GRCh38_ENSG00000060138,GRCh38_YBX3,147,-0.9486,224,-0.3316,324,0.38270,285,0.12736
GRCh38_ENSG00000256537,GRCh38_SMIM10L1,21,-0.6248,11,-1.7122,28,-0.2026,46,1.11329
GRCh38_ENSG00000139083,GRCh38_ETV6,23,-0.7611,32,-0.3118,52,0.66153,35,-0.2026
GRCh38_ENSG00000165714,GRCh38_BORCS5,12,-0.4726,30,1.14824,4,-2.3468,20,0.53660
GRCh38_ENSG00000111266,GRCh38_DUSP16,18,-0.6426,32,0.26945,35,0.55582,21,-0.5325
GRCh38_ENSG00000111269,GRCh38_CREBL2,27,0.00809,17,-0.7703,33,0.42212,27,0.04129
GRCh38_ENSG00000111276,GRCh38_CDKN1B,68,0.84457,33,-0.3591,48,0.35865,32,-0.5297
GRCh38_ENSG00000013588,GRCh38_GPRC5A,9,-1.9313,62,1.23954,37,0.21219,22,-0.8592
GRCh38_ENSG00000247498,GRCh38_GPRC5D-AS1,9,-0.9601,12,-0.5671,14,-0.4459,25,0.94628
GRCh38_ENSG00000013583,GRCh38_HEBP1,20,-0.7894,23,-0.6886,36,0.13567,42,0.49955
