Feature
512,GRCh38_ENSG00000277715
513,GRCh38_ENSG00000160124
514,GRCh38_ENSG00000224349
515,GRCh38_ENSG00000112559
516,GRCh38_ENSG00000165626
517,GRCh38_ENSG00000213015
518,GRCh38_ENSG00000204860
519,GRCh38_ENSG00000181513
520,GRCh38_ENSG00000198019
521,GRCh38_ENSG00000185837
522,GRCh38_ENSG00000183154
523,GRCh38_ENSG00000274523
524,GRCh38_ENSG00000135144
525,GRCh38_ENSG00000223701
526,GRCh38_ENSG00000269939
527,GRCh38_ENSG00000151650
528,GRCh38_ENSG00000127452
529,GRCh38_ENSG00000140848
530,GRCh38_ENSG00000090971
531,GRCh38_ENSG00000095059
532,GRCh38_ENSG00000102934
533,GRCh38_ENSG00000130382
534,GRCh38_ENSG00000100024
535,GRCh38_ENSG00000070010
536,GRCh38_ENSG00000223855
537,GRCh38_ENSG00000286753
538,GRCh38_ENSG00000095383
539,GRCh38_ENSG00000272572
540,GRCh38_ENSG00000103257
541,GRCh38_ENSG00000267283
542,GRCh38_ENSG00000006756
543,GRCh38_ENSG00000171747
544,GRCh38_ENSG00000110697
545,GRCh38_ENSG00000277879
546,GRCh38_ENSG00000167216
547,GRCh38_ENSG00000125457
548,GRCh38_ENSG00000261386
549,GRCh38_ENSG00000162882
550,GRCh38_ENSG00000013297
551,GRCh38_ENSG00000136383
552,GRCh38_ENSG00000101365
553,GRCh38_ENSG00000118777
554,GRCh38_ENSG00000165684
555,GRCh38_ENSG00000117298
556,GRCh38_ENSG00000028310
557,GRCh38_ENSG00000261996
558,GRCh38_ENSG00000155719
559,GRCh38_ENSG00000204314
560,GRCh38_ENSG00000254802
561,GRCh38_ENSG00000272783
562,GRCh38_ENSG00000260259
563,GRCh38_ENSG00000251405
564,GRCh38_ENSG00000239697
565,GRCh38_ENSG00000036448
566,GRCh38_ENSG00000089220
567,GRCh38_ENSG00000197355
568,GRCh38_ENSG00000227782
569,GRCh38_ENSG00000100600
570,GRCh38_ENSG00000180044
571,GRCh38_ENSG00000254452
572,GRCh38_ENSG00000162891
573,GRCh38_ENSG00000125378
574,GRCh38_ENSG00000099992
575,GRCh38_ENSG00000273272
576,GRCh38_ENSG00000123358
577,GRCh38_ENSG00000182685
578,GRCh38_ENSG00000117242
579,GRCh38_ENSG00000177628
580,GRCh38_ENSG00000204560
581,GRCh38_ENSG00000273335
582,GRCh38_ENSG00000102057
583,GRCh38_ENSG00000180304
584,GRCh38_ENSG00000213937
585,GRCh38_ENSG00000100138
586,GRCh38_ENSG00000089022
587,GRCh38_ENSG00000112761
588,GRCh38_ENSG00000175084
589,GRCh38_ENSG00000236154
590,GRCh38_ENSG00000198026
591,GRCh38_ENSG00000166033
592,GRCh38_ENSG00000138316
593,GRCh38_ENSG00000287929
594,GRCh38_ENSG00000273058
595,GRCh38_ENSG00000122783
596,GRCh38_ENSG00000010327
597,GRCh38_ENSG00000142494
